français#@#peigne#@#2411#@#101#@#137#@#39;pije#@#bahlic#@#2407#@#866#@#136#@#33;fwâi#@#bahlic#@#2407#@#1388#@#139#@#32;nemi 1 (Temala)#@#bahlic#@#2405#@#1913#@#138#@#34;nemi 2 (côte est)#@#balic, batie-n#@#2405#@#2438#@#330#@#35;jawe#@#balic, balie-n#@#2404#@#2962#@#333#@#35;76
français#@#épouilter#@#2483#@#101#@#209#@#42;fwâi#@#pai ga-n#@#2477#@#1390#@#187#@#44;nemi 1 (Temala)#@#pai bwua-n#@#2477#@#1913#@#211#@#42;nemi 2 (côte est)#@#pai bwa-n#@#2479#@#2438#@#212#@#39;jawe#@#pai bwa-n#@#2477#@#2962#@#212#@#42;76
français#@#rasoir, Ciseaux#@#2557#@#99#@#343#@#41;pije#@#khèt (T)#@#2551#@#867#@#179#@#35;fwâi#@#khèt#@#2551#@#1391#@#87#@#34;nemi 1 (Temala)#@#knet#@#2551#@#1914#@#89#@#33;nemi 2 (côte est)#@#knet#@#2551#@#2440#@#86#@#33;jawe#@#ba-pe-thalep#@#2554#@#2962#@#286#@#38;76
français#@#se raser#@#2643#@#101#@#184#@#23;pije#@#po-khèt/ thapi puhwa-n (T)#@#2627#@#864#@#395#@#91;fwâi#@#pe-thalep#@#2627#@#1388#@#212#@#42;nemi 1 (Temala)#@#pe-thalep#@#2626#@#1913#@#213#@#43;nemi 2 (côte est)#@#pe-thalep#@#2627#@#2438#@#211#@#42;jawe#@#pe-thalep#@#2627#@#2962#@#212#@#42;76
français#@#couper les cheveux#@#2760#@#98#@#425#@#37;pije#@#cei ga-n (T)#@#2751#@#864#@#275#@#43;fwâi#@#cei ga-n#@#2754#@#1388#@#188#@#40;nemi 1 (Temala)#@#cei bwa-n#@#2754#@#1914#@#210#@#33;nemi 2 (côte est)#@#cei bwa-n/ thavi cei bwa-n/ thavi bwa-n#@#2748#@#2437#@#1048#@#49;76
français#@#tatouage#@#556#@#179#@#187#@#32;pije#@#hakhün#@#536#@#955#@#141#@#36;fwâi#@#hahün#@#527#@#1486#@#120#@#35;nemi 1 (Temala)#@#haknun pmwa haknun#@#517#@#2020#@#264#@#121;nemi 2 (côte est)#@#hangun po-hangun#@#508#@#2553#@#215#@#113;jawe#@#gan po-gan#@#505#@#3085#@#144#@#106;77
français#@#faire des tatouages#@#619#@#179#@#453#@#38;pije#@#po-hakhün#@#605#@#956#@#215#@#43;fwâi#@#po-hahün#@#598#@#1488#@#190#@#41;nemi 2 (côte est)#@#gayaak#@#652#@#2552#@#144#@#44;jawe#@#gaak ())#@#641#@#3086#@#186#@#45;77
français#@#scarification avec épine d'oranger, brûler la peau pour tatouage#@#688#@#177#@#604#@#142;pije#@#gayaak#@#683#@#955#@#142#@#40;fwâi#@#gayaak#@#673#@#1489#@#141#@#41;nemi 1 (Temala)#@#gayaak#@#662#@#2020#@#143#@#44;77
français#@#debout, à l'arrêt#@#832#@#112#@#402#@#41;pije#@#tu-#@#838#@#878#@#65#@#28;fwâi#@#tu-#@#840#@#1398#@#68#@#27;nemi 1 (Temala)#@#tu-#@#840#@#1921#@#68#@#29;nemi 2 (côte est)#@#tu-#@#843#@#2445#@#68#@#28;jawe#@#cu-#@#850#@#2973#@#66#@#24;78
français#@#assis#@#903#@#112#@#114#@#35;pije#@#ta-#@#909#@#877#@#66#@#29;fwâi#@#ta-#@#909#@#1397#@#68#@#30;nemi 1 (Temala)#@#ta-#@#910#@#1921#@#68#@#31;nemi 2 (côte est)#@#ta-#@#913#@#2445#@#67#@#30;jawe#@#ta-#@#916#@#2970#@#69#@#30;78
français#@#couché#@#978#@#111#@#137#@#30;pije#@#khô-#@#976#@#876#@#89#@#32;fwâi#@#khô#@#976#@#1398#@#67#@#35;nemi 1 (Temala)#@#kno-#@#978#@#1921#@#88#@#35;nemi 2 (côte est)#@#kno-#@#981#@#2444#@#91#@#34;jawe#@#khè(Y) kne(W)#@#982#@#2968#@#183#@#85;78
français#@#marche, déplacement#@#1097#@#105#@#451#@#38;pije#@#te-#@#1100#@#873#@#66#@#28;fwâi#@#te-#@#1100#@#1394#@#68#@#29;nemi 1 (Temala)#@#te-#@#1102#@#1917#@#66#@#29;nemi 2 (côte est)#@#te-#@#1105#@#2441#@#68#@#29;jawe#@#te-#@#1108#@#2965#@#68#@#31;78
français#@#projection, percussion horizontale (avec hache ou cassetête par exemple)#@#1168#@#108#@#687#@#134;pije#@#the-#@#1168#@#873#@#89#@#33;fwâi#@#the-#@#1168#@#1394#@#91#@#35;nemi 1 (Temala)#@#the-#@#1170#@#1917#@#91#@#34;nemi 2 (côte est)#@#the-#@#1172#@#2441#@#91#@#35;jawe#@#the-#@#1175#@#2965#@#91#@#35;78
français#@#mouvement de haut en bas (avec le pied ou en piquant avec une sagaie, un bâton etc.)#@#1339#@#99#@#710#@#136;pije#@#taa-#@#1342#@#870#@#88#@#29;fwâi#@#taa-#@#1342#@#1391#@#91#@#31;nemi 1 (Temala)#@#tee-#@#1344#@#1914#@#91#@#30;nemi 2 (côte est)#@#tee-#@#1345#@#2438#@#91#@#31;jawe#@#tee-#@#1348#@#2961#@#91#@#30;78
français#@#mouvement avec la main#@#1512#@#96#@#529#@#32;pije#@#to-#@#1515#@#866#@#64#@#28;fwâi#@#to—#@#1515#@#1387#@#68#@#28;nemi 1 (Temala)#@#to-#@#1515#@#1910#@#67#@#28;nemi 2 (côte est)#@#to-#@#1517#@#2434#@#66#@#27;jawe#@#co-#@#1524#@#2958#@#67#@#23;78
français#@#mouvement avec les dents#@#1587#@#97#@#571#@#31;pije#@#cai-#@#1583#@#866#@#89#@#33;fwâi#@#cai-#@#1583#@#1387#@#91#@#33;nemi 1 (Temala)#@#cai-#@#1584#@#1910#@#91#@#32;nemi 2 (côte est)#@#cai-#@#1586#@#2435#@#90#@#31;jawe#@#cai-#@#1587#@#2958#@#91#@#33;78
français#@#rester, demeurer#@#1858#@#95#@#376#@#36;pije#@#moo#@#1864#@#858#@#68#@#24;fwâi#@#moo#@#1859#@#1380#@#70#@#26;nemi 1 (Temala)#@#moo#@#1859#@#1902#@#71#@#25;nemi 2 (côte est)#@#moo#@#1859#@#2427#@#69#@#26;jawe#@#moo#@#1861#@#2951#@#69#@#24;78
français#@#debout, immobile, = à l'arrêt#@#1929#@#92#@#641#@#40;pije#@#tuut#@#1932#@#858#@#90#@#28;fwâi#@#tuut#@#1930#@#1383#@#86#@#29;nemi 1 (Temala)#@#tuut#@#1929#@#1904#@#88#@#30;nemi 2 (côte est)#@#tuut#@#1930#@#2428#@#89#@#29;jawe#@#cuut#@#1931#@#2951#@#89#@#28;78
français#@#debout côte à côte#@#2003#@#161#@#430#@#32;pije#@#tu-bapala (T)#@#1998#@#858#@#299#@#43;fwâi#@#tu-bavala#@#1999#@#1380#@#209#@#33;nemi 1 (Temala)#@#tu-bapala#@#1999#@#1902#@#211#@#39;nemi 2 (côte est)#@#tu-bavala#@#2001#@#2427#@#209#@#33;jawe#@#cu=-nyin (Y) cu-bavala (W)#@#1998#@#2951#@#298#@#82;78
français#@#debout jambes écartées#@#2124#@#158#@#523#@#41;pije#@#tu-salaap (T) tu-sala (O)#@#2119#@#854#@#301#@#88;fwâi#@#tu-sa Laam#@#2119#@#1377#@#210#@#34;nemi 1 (Temala)#@#tu-salaam#@#2117#@#1900#@#210#@#36;nemi 2 (côte est)#@#tu-salaam#@#2119#@#2424#@#210#@#36;jawe#@#cu-kaayava/ cu-salaan (Y) cu-heleaa (H)#@#2119#@#2947#@#566#@#85;78
français#@#debout bras écartés#@#2248#@#157#@#449#@#34;fwâi#@#tu-halam#@#2243#@#1375#@#186#@#34;nemi 1 (Temala)#@#tu-halam#@#2243#@#1898#@#186#@#33;nemi 2 (côte est)#@#tu-halam#@#2244#@#2421#@#187#@#33;jawe#@#cu-halam#@#2244#@#2945#@#188#@#33;78
français#@#debout en position d'escrimeur#@#2320#@#155#@#572#@#81;pije#@#tu-thalop#@#2317#@#851#@#211#@#39;fwâi#@#tu-thalop#@#2316#@#1372#@#212#@#40;nemi 1 (Temala)#@#tu-thalop#@#2316#@#1898#@#209#@#40;nemi 2 (côte est)#@#tu-thalop#@#2316#@#2421#@#210#@#43;jawe#@#cu-thalop#@#2316#@#2944#@#213#@#42;78
français#@#debout bras croisés dans le dos#@#2440#@#151#@#571#@#79;pije#@#tu-biavhiing (T)#@#2436#@#848#@#370#@#43;fwâi#@#tu-biavhiing#@#2436#@#1371#@#281#@#41;nemi 1 (Temala)#@#tu-biafiing#@#2436#@#1892#@#258#@#41;nemi 2 (côte est)#@#tu-biaiing#@#2437#@#2420#@#232#@#43;jawe#@#cu-biaiing#@#2437#@#2941#@#235#@#42;78
français#@#debout en portant quelquechose#@#2567#@#150#@#619#@#76;pije#@#tu-vhe (T)#@#2559#@#846#@#227#@#37;fwâi#@#tu-vhe#@#2561#@#1368#@#140#@#33;nemi 1 (Temala)#@#tu-fe#@#2561#@#1892#@#116#@#33;nemi 2 (côte est)#@#tu-ve#@#2565#@#2415#@#116#@#31;jawe#@#cû-e#@#2565#@#2941#@#91#@#32;78
français#@#debout adossé#@#2689#@#148#@#307#@#32;pije#@#tu-u ((T)#@#2682#@#844#@#179#@#39;fwâi#@#tu-u-da#@#2685#@#1367#@#160#@#34;nemi 1 (Temala)#@#tu-teea#@#2689#@#1890#@#161#@#30;nemi 2 (côte est)#@#tu-teea#@#2691#@#2414#@#161#@#30;jawe#@#curceea#@#2698#@#2938#@#161#@#23;78
français#@#debout, une jambe repliée#@#2760#@#145#@#594#@#42;pije#@#tu-po-ho-n hyalek#@#2757#@#841#@#401#@#40;78
français#@#debout penché sur le côté#@#533#@#217#@#604#@#42;pije#@#tu-saasek#@#528#@#923#@#215#@#35;79
français#@#debout jambes écartées, buste penché en avant#@#608#@#217#@#654#@#83;pije#@#tu-taajito/ tu-ciiluk#@#598#@#925#@#502#@#40;79
français#@#debout (caché)derrière un arbre#@#726#@#216#@#583#@#79;pije#@#tu-bee-n ceek#@#719#@#925#@#309#@#36;79
français#@#assis, s'asseoir#@#845#@#145#@#384#@#39;pije#@#tago#@#848#@#926#@#92#@#35;fwâi#@#tago#@#841#@#1457#@#95#@#35;nemi 1 (Temala)#@#tago#@#834#@#1990#@#96#@#36;nemi 2 (côte est)#@#tago#@#827#@#2523#@#94#@#37;jawe#@#tago#@#821#@#3056#@#92#@#36;79
français#@#assis en tailleur#@#920#@#219#@#406#@#32;pije#@#ta-po-pwage#@#922#@#925#@#263#@#33;fwâi#@#ta-hwahwage#@#909#@#1457#@#264#@#39;nemi 1 (Temala)#@#ta-hwapwage#@#903#@#1990#@#263#@#39;nemi 2 (côte est)#@#ta-hwahwage#@#894#@#2523#@#264#@#42;jawe#@#ta-hwahwage#@#888#@#3056#@#262#@#42;79
français#@#assis jambes allongées#@#992#@#219#@#530#@#41;pije#@#ta-thakeei ho-n#@#987#@#926#@#359#@#34;fwâi#@#ta-thaxeei ho-n#@#981#@#1459#@#359#@#34;nemi 1 (Temala)#@#ta-thakeei ho#@#973#@#1991#@#311#@#37;nemi 2 (côte est)#@#ta-thaxeei ho-n#@#968#@#2525#@#358#@#34;jawe#@#ta-saxeei he-n#@#962#@#3058#@#334#@#36;79
français#@#assis jambes allongées et croisées l'une sur l'autre#@#1064#@#220#@#627#@#81;pije#@#ta-thabili o ho#@#1058#@#927#@#358#@#38;fwâi#@#ta-thabitii ho-n#@#1048#@#1460#@#382#@#36;79
français#@#assis adossé#@#1185#@#220#@#287#@#33;pije#@#ta-uda#@#1184#@#927#@#139#@#32;fwâi#@#ta-uda#@#1178#@#1459#@#140#@#32;nemi 1 (Temala)#@#ta-teea/ ta-uda#@#1169#@#1992#@#357#@#36;nemi 2 (côte est)#@#ta teea/ ta-uda#@#1164#@#2526#@#357#@#34;jawe#@#ta-ceea#@#1164#@#3058#@#162#@#28;79
français#@#assis jambes relevées, repliées serrées#@#1259#@#220#@#525#@#88;pije#@#ta-patuki ho#@#1256#@#927#@#287#@#40;fwâi#@#ta-parugi ho-n#@#1249#@#1465#@#334#@#40;79
français#@#à genoux, assis sur les talons#@#1381#@#222#@#553#@#76;pije#@#ta-thi-garrjit#@#1370#@#927#@#338#@#50;fwâi#@#ta-thi-gan-jit#@#1372#@#1459#@#331#@#42;79
français#@#assis immobile, sans parler#@#1499#@#222#@#605#@#78;fwâi#@#ta-khôneeng/ ta-ma-h1guk#@#1490#@#1459#@#290#@#87;nemi 1 (Temala)#@#ta-ma-higuk#@#1483#@#1992#@#262#@#41;nemi 2 (côte est)#@#ta-knoneeng/ ta-higuk ta-khêneeng (Y) ta-kneneeng/ta-higuk (H)#@#1473#@#2528#@#1071#@#95;79
français#@#assis à l'affût, en cachette#@#1617#@#222#@#652#@#42;pije#@#ta-khèdua#@#1616#@#927#@#215#@#33;fwâi#@#ta-6ôba#@#1611#@#1460#@#165#@#35;nemi 1 (Temala)#@#ta-hyaakno#@#1606#@#1993#@#238#@#40;nemi 2 (côte est)#@#ta-066ba#@#1600#@#2526#@#166#@#35;jawe#@#ta-ôôba#@#1596#@#3060#@#165#@#34;79
français#@#assis près du feu#@#1692#@#222#@#407#@#39;pije#@#ta-madauk#@#1689#@#927#@#215#@#33;fwâi#@#ta-madauk#@#1686#@#1461#@#213#@#34;nemi 1 (Temala)#@#ta-hnaguk#@#1679#@#1993#@#214#@#42;nemi 2 (côte est)#@#ta-hnaguk#@#1673#@#2528#@#213#@#42;jawe#@#ta-hnyabic#@#1671#@#3059#@#235#@#40;79
français#@#être couché, étendu, allongé#@#1764#@#147#@#680#@#42;pije#@#khôüna % khôünap#@#1761#@#929#@#336#@#39;fwâi#@#khôna % khônap#@#1757#@#1462#@#334#@#40;nemi 1 (Temala)#@#Kknona % knonap#@#1753#@#1995#@#335#@#40;nemi 2 (côte est)#@#knona#@#1748#@#2529#@#115#@#33;jawe#@#khègo (2) knego (W)#@#1741#@#3062#@#206#@#92;79
français#@#couché sur le dos#@#1886#@#222#@#409#@#29;pije#@#khô-kalada#@#1882#@#930#@#236#@#32;fwâi#@#khô-kalada#@#1879#@#1462#@#235#@#32;nemi 1 (Temala)#@#kno-kalada#@#1875#@#1995#@#236#@#33;nemi 2 (côte est)#@#kno-kalada#@#1869#@#2529#@#236#@#33;jawe#@#khè-kalada (T) kne-kalada (W)#@#1862#@#3062#@#328#@#84;79
français#@#couché à plat ventre#@#2006#@#223#@#481#@#38;pije#@#khô-hwa loop#@#2002#@#930#@#263#@#37;fwâi#@#khô-huwa loop#@#1995#@#1462#@#262#@#47;nemi 1 (Temala)#@#kno-hwaloop/ kno-cavulu#@#1993#@#1995#@#284#@#85;nemi 2 (côte est)#@#kno-hwa loop#@#1990#@#2529#@#262#@#38;jawe#@#khè-hwaloop (T) kne-hwaloop (W)#@#1984#@#3062#@#353#@#88;79
français#@#couché en chien de fusil#@#2124#@#223#@#578#@#32;pije#@#khô-hnyiwâäk#@#2121#@#930#@#284#@#39;fwâi#@#khô-hnyiwääk#@#2118#@#1463#@#284#@#39;nemi 1 (Temala)#@#kno-hnyiwääk#@#2113#@#1996#@#285#@#40;nemi 2 (côte est)#@#kno-hnyiwäâk#@#2108#@#2530#@#284#@#42;jawe#@#khè-hiääk (Y)#@#2104#@#3062#@#302#@#36;79
français#@#couché sur le flanc#@#2198#@#222#@#458#@#28;pije#@#khô-thibu#@#2193#@#930#@#213#@#32;79
français#@#allongé accoudé#@#2267#@#223#@#360#@#42;pije#@#khô-thi-hi#@#2262#@#932#@#229#@#35;fwâi#@#khô-thi-hi#@#2261#@#1462#@#230#@#35;nemi 1 (Temala)#@#kno-thi-hi#@#2258#@#1995#@#232#@#35;nemi 2 (côte est)#@#kno-thi-hi#@#2252#@#2529#@#231#@#35;jawe#@#khè-thi-hi (X) kne-thi-hi (W)#@#2248#@#3063#@#327#@#84;79
français#@#couché en travers#@#2386#@#223#@#406#@#35;pije#@#khèô-pabohap#@#2383#@#929#@#264#@#41;fwâi#@#khô-pabohap#@#2383#@#1462#@#263#@#39;nemi 1 (Temala)#@#kno-pabohap/ kno-falogapi#@#2378#@#1996#@#284#@#89;nemi 2 (côte est)#@#kno-paboap#@#2375#@#2529#@#239#@#40;jawe#@#khé-paboeep (Y) kne-paboeep (W)#@#2370#@#3062#@#353#@#91;79
français#@#couché près du feu#@#2509#@#223#@#432#@#37;pije#@#khô-vha-cegen#@#2506#@#930#@#310#@#39;fwâi#@#khô-vhaegen#@#2504#@#1463#@#261#@#39;nemi 1 (Temala)#@#kno-fa-cegen#@#2501#@#1998#@#285#@#39;nemi 2 (côte est)#@#kno-ayegen#@#2498#@#2530#@#238#@#40;jawe#@#khè-pha-yebwen (Y) kne-pha-yebwen (W)#@#2494#@#3062#@#426#@#88;79
français#@#être devant, premier#@#2627#@#150#@#481#@#39;pije#@#hnaut#@#2625#@#930#@#113#@#32;fwâi#@#hnaut#@#2624#@#1463#@#114#@#32;nemi 1 (Temala)#@#hnaut#@#2622#@#1995#@#116#@#33;nemi 2 (côte est)#@#hnaut#@#2620#@#2530#@#114#@#31;jawe#@#hagut#@#2617#@#3063#@#114#@#39;79
français#@#être derrière#@#2696#@#148#@#313#@#33;pije#@#khüt#@#2694#@#929#@#91#@#34;fwâi#@#khüt#@#2694#@#1463#@#90#@#34;nemi 1 (Temala)#@#knut#@#2693#@#1998#@#88#@#35;nemi 2 (côte est)#@#knut#@#2691#@#2530#@#90#@#34;jawe#@#khüt (Y) knut (W)#@#2686#@#3062#@#184#@#85;79
français#@#attendre#@#461#@#95#@#186#@#30;pije#@#mohilai#@#459#@#861#@#157#@#34;fwâi#@#mohilai#@#459#@#1383#@#158#@#35;nemi 1 (Temala)#@#mohi lai#@#461#@#1905#@#162#@#32;nemi 2 (côte est)#@#moi Lai#@#462#@#2432#@#137#@#32;jawe#@#mwaaji#@#464#@#2958#@#137#@#37;80
français#@#faire l'arbre fourchu#@#530#@#96#@#490#@#35;pije#@#po-jika (T)#@#529#@#861#@#254#@#43;fwâi#@#po-jixa#@#531#@#1384#@#161#@#41;nemi 2 (côte est)#@#po-jixa#@#533#@#2432#@#165#@#40;jawe#@#po-jixa#@#533#@#2958#@#166#@#42;80
français#@#être accroupi#@#603#@#92#@#306#@#42;pije#@#tavhatuut (T)#@#602#@#860#@#301#@#36;fwâi#@#taaruut#@#608#@#1384#@#160#@#30;nemi 1 (Temala)#@#tafatuut#@#605#@#1907#@#184#@#32;nemi 2 (côte est)#@#taaruut#@#609#@#2434#@#160#@#29;jawe#@#taayuut#@#611#@#2960#@#161#@#34;80
français#@#se baisser, se pencher#@#677#@#94#@#521#@#40;pije#@#ciiluk#@#677#@#860#@#138#@#33;fwâi#@#ciiluk#@#675#@#1383#@#138#@#36;nemi 1 (Temala)#@#ciihluk#@#677#@#1904#@#164#@#35;nemi 2 (côte est)#@#ciiluk#@#678#@#2431#@#138#@#35;jawe#@#ciiluk#@#678#@#2957#@#138#@#36;80
français#@#marcher en se baïssant, s'incliner (par respect)#@#749#@#88#@#717#@#88;pije#@#ciimo (T)#@#747#@#857#@#206#@#35;fwâi#@#ciimo#@#749#@#1381#@#114#@#32;nemi 1 (Temala)#@#ciimo#@#749#@#1904#@#115#@#32;nemi 2 (côte est)#@#ciimo#@#749#@#2428#@#117#@#33;jawe#@#ciimo#@#750#@#2955#@#116#@#32;80
français#@#s'agenouiller#@#867#@#91#@#304#@#42;pije#@#thi-gan-jit#@#866#@#857#@#255#@#43;fwâi#@#thi-gan-jit#@#866#@#1378#@#257#@#43;nemi 1 (Temala)#@#thi-gan-jit#@#866#@#1901#@#259#@#43;nemi 2 (côte est)#@#thi-gan-jit#@#867#@#2428#@#257#@#43;jawe#@#thi-gajit#@#867#@#2952#@#211#@#43;80
français#@#ramper, se traîner sur le ventre#@#939#@#86#@#597#@#82;pije#@#beela (T) nubet (O)#@#938#@#855#@#205#@#82;fwâi#@#beela#@#939#@#1377#@#115#@#32;nemi 1 (Temala)#@#beela/ nubet#@#940#@#1900#@#282#@#32;nemi 2 (côte est)#@#beela#@#942#@#2427#@#114#@#32;jawe#@#beela#@#943#@#2952#@#114#@#32;80
français#@#ramper, marcher à 4 pattes#@#1061#@#87#@#616#@#39;pije#@#yova#@#1069#@#854#@#89#@#30;fwâi#@#yova#@#1067#@#1375#@#91#@#32;nemi 1 (Temala)#@#yova#@#1067#@#1900#@#90#@#31;nemi 2 (côte est)#@#yova#@#1070#@#2425#@#90#@#30;jawe#@#yéa [ya]#@#1057#@#2950#@#236#@#46;80
français#@#ramper, avancer en se traînant sur les genoux (respect)#@#1133#@#85#@#684#@#87;jawe#@#ngeba#@#1122#@#2950#@#115#@#52;80
français#@#se rouler par terre, frétiller (anguille)#@#1253#@#85#@#665#@#88;fwâi#@#thabit#@#1249#@#1373#@#136#@#34;nemi 1 (Temala)#@#pe-thelim#@#1249#@#1895#@#214#@#42;nemi 2 (côte est)#@#thabit#@#1252#@#2423#@#136#@#34;jawe#@#tharabit (T) thabit (W)#@#1252#@#2945#@#283#@#86;80
français#@#trembler (froid, peur)#@#1373#@#84#@#514#@#40;pije#@#cicen#@#1373#@#848#@#114#@#33;fwâi#@#ceyen#@#1380#@#1371#@#114#@#30;nemi 1 (Temala)#@#cecen#@#1380#@#1894#@#116#@#26;nemi 2 (côte est)#@#ceyen#@#1383#@#2420#@#115#@#30;jawe#@#ceyen#@#1383#@#2945#@#116#@#30;80
français#@#s'agiter, bouger#@#1443#@#83#@#375#@#42;fwâi#@#tuliip#@#1442#@#1370#@#139#@#40;nemi 1 (Temala)#@#tuliip#@#1443#@#1894#@#140#@#39;nemi 2 (côte est)#@#tuliip#@#1446#@#2420#@#138#@#39;jawe#@#culiip#@#1446#@#2945#@#140#@#39;80
français#@#toucher à tout#@#1518#@#83#@#325#@#32;pije#@#phwenuui (T7)#@#1515#@#847#@#274#@#42;fwâi#@#fwenuui#@#1517#@#1370#@#155#@#33;nemi 1 (Temala)#@#ka-venu#@#1517#@#1894#@#160#@#33;nemi 2 (côte est)#@#pmunui#@#1518#@#2417#@#135#@#39;jawe#@#vage#@#1528#@#2942#@#93#@#32;80
français#@#s'agiter, toucher à tout#@#1589#@#81#@#566#@#42;fwâi#@#paba#@#1589#@#1367#@#91#@#40;nemi 1 (Temala)#@#paba#@#1589#@#1891#@#91#@#40;nemi 2 (côte est)#@#paba#@#1590#@#2415#@#93#@#41;80
français#@#sursauter, s'agiter#@#1662#@#81#@#446#@#42;fwâi#@#hwelep#@#1661#@#1367#@#140#@#40;nemi 2 (côte est)#@#hwelep#@#1665#@#2417#@#139#@#39;jawe#@#huelep (W)#@#1664#@#2941#@#229#@#41;80
français#@#se lever#@#1737#@#79#@#183#@#32;pije#@#wääda#@#1736#@#842#@#114#@#33;fwâi#@#wääda#@#1733#@#1364#@#115#@#34;nemi 1 (Temala)#@#caget#@#1738#@#1891#@#111#@#38;nemi 2 (côte est)#@#caget#@#1740#@#2415#@#113#@#37;jawe#@#cabwet#@#1736#@#2939#@#137#@#34;80
français#@#être serré (dans une foule)#@#1809#@#75#@#637#@#38;pije#@#pe-tobileec#@#1808#@#841#@#255#@#39;fwâi#@#pe-tobilec#@#1806#@#1364#@#233#@#41;nemi 1 (Temala)#@#pe-tobi Lec#@#1806#@#1888#@#232#@#41;nemi 2 (côte est)#@#pe-tobilec#@#1809#@#2412#@#234#@#39;jawe#@#pe-cobilec#@#1810#@#2937#@#234#@#39;80
français#@#se faufiler, se glisser#@#1882#@#75#@#544#@#41;pije#@#u-tibit#@#1882#@#838#@#163#@#32;fwâi#@#pe-tibit#@#1881#@#1362#@#186#@#39;nemi 1 (Temala)#@#pe-utua#@#1887#@#1887#@#163#@#34;nemi 2 (côte est)#@#u-tibit#@#1884#@#2411#@#163#@#33;jawe#@#u-tibit#@#1884#@#2937#@#161#@#33;80
français#@#forcer pour passer, aller à contre-courant#@#1956#@#72#@#595#@#81;pije#@#vaatia#@#1953#@#838#@#139#@#33;fwâi#@#waaria#@#1952#@#1361#@#140#@#33;nemi 1 (Temala)#@#waatia#@#1953#@#1885#@#139#@#32;nemi 2 (côte est)#@#waarja#@#1954#@#2409#@#140#@#34;jawe#@#waaria#@#1954#@#2935#@#139#@#35;80
français#@#se cacher#@#2078#@#73#@#206#@#31;pije#@#ta-khèdua#@#2074#@#838#@#208#@#35;fwâi#@#ta-hèédua#@#2073#@#1360#@#185#@#34;nemi 1 (Temala)#@#ta-thicnyam#@#2074#@#1885#@#257#@#42;nemi 2 (côte est)#@#ta-thinyam#@#2077#@#2409#@#235#@#40;jawe#@#ta-kuluk/ ta-6ôba (Y)#@#2077#@#2934#@#492#@#36;80
français#@#se dissimuler en rampant#@#2143#@#71#@#567#@#42;fwâi#@#thiap#@#2145#@#1357#@#116#@#40;jawe#@#ta-thinyam (W)#@#2124#@#2934#@#324#@#45;80
français#@#se mettre en retrait, se reculer#@#2217#@#68#@#568#@#79;pije#@#inuec (T)#@#2215#@#834#@#203#@#36;fwâi#@#hnuec#@#2221#@#1358#@#111#@#32;nemi 1 (Temala)#@#inuec/ hneuc#@#2220#@#1882#@#277#@#34;nemi 2 (côte est)#@#inuec/ hnuec#@#2224#@#2407#@#276#@#35;jawe#@#inuec#@#2225#@#2931#@#111#@#34;80
français#@#se rétracter, rentrer (tête de tortue), baisser, se retirer (eau)#@#2336#@#62#@#644#@#131;pije#@#hneuc (T)#@#2335#@#829#@#205#@#36;fwâi#@#hneuc#@#2338#@#1354#@#112#@#33;nemi 1 (Temala)#@#hneuc#@#2339#@#1877#@#112#@#35;nemi 2 (côte est)#@#hneuc#@#2342#@#2402#@#113#@#35;jawe#@#hnuec#@#2346#@#2926#@#113#@#34;80
français#@#aller (transversalement, horizontalement, d'une vallée dans l'autre, etc.)#@#645#@#161#@#725#@#137;pije#@#han#@#642#@#939#@#69#@#32;fwâi#@#hen#@#635#@#1473#@#70#@#33;nemi 1 (Temala)#@#hngen#@#626#@#2005#@#118#@#41;nemi 2 (côte est)#@#hen#@#616#@#2539#@#69#@#34;jawe#@#hen#@#608#@#3072#@#69#@#33;81
français#@#venir (vers le locuteur) s'éloigner (du locuteur) partir, s'en aller revenir#@#812#@#235#@#576#@#177;pije#@#ha-me ha-dec ha-nga#@#809#@#942#@#141#@#134;fwâi#@#he-me he-dec he-nga#@#803#@#1476#@#141#@#136;nemi 1 (Temala)#@#hnge-me hnge-dec hnge-nga#@#796#@#2009#@#189#@#136;nemi 2 (côte est)#@#he-me he-dec he-nga#@#786#@#2542#@#141#@#136;jawe#@#he-me hen-ec he-mwa#@#778#@#3075#@#141#@#131;81
français#@#repartir#@#1007#@#239#@#190#@#40;pije#@#ha-nga-me ha-nga-ec#@#955#@#945#@#213#@#86;fwâi#@#he-nga-me he-nga-ec#@#949#@#1478#@#214#@#88;nemi 1 (Temala)#@#hnge-nga-me hnge-nga-ec#@#940#@#2010#@#264#@#90;nemi 2 (côte est)#@#he-nga-me he-nga-ec#@#932#@#2545#@#212#@#89;jawe#@#he-mwa-me he-mwa-ec#@#924#@#3078#@#213#@#83;81
français#@#monter (vers l'intérieur du pays, en amont d'un cours d'eau, entrer dans une maison, sortir de l'eau, etc.)#@#1081#@#166#@#655#@#185;pije#@#ta#@#1083#@#946#@#44#@#27;fwâi#@#ta#@#1077#@#1480#@#44#@#29;nemi 1 (Temala)#@#ta#@#1071#@#2012#@#45#@#28;nemi 2 (côte est)#@#ta#@#1063#@#2546#@#42#@#29;jawe#@#ta#@#1056#@#3078#@#43#@#28;81
